2.7468e+05,2.7496e+05,2
2.7497e+05,2.7525e+05,2
2.7527e+05,2.7554e+05,2
2.7556e+05,2.7584e+05,2
2.7585e+05,2.7613e+05,2
2.7614e+05,2.7642e+05,2
2.7644e+05,2.7672e+05,2
2.7673e+05,2.7701e+05,2
2.7703e+05,2.7731e+05,2
2.7732e+05,2.776e+05,2
2.7761e+05,2.7789e+05,2
2.7789e+05,2.7817e+05,2
2.7818e+05,2.7846e+05,2
2.7847e+05,2.7874e+05,2
2.7875e+05,2.7903e+05,2
2.7905e+05,2.7933e+05,2
2.7934e+05,2.7961e+05,2
2.7962e+05,2.799e+05,2
2.7991e+05,2.8019e+05,2
2.802e+05,2.8048e+05,2
2.8048e+05,2.8076e+05,2
2.8077e+05,2.8105e+05,2
2.8105e+05,2.8133e+05,2
2.8134e+05,2.8162e+05,2
2.8162e+05,2.819e+05,2
2.819e+05,2.8218e+05,2
2.8219e+05,2.8247e+05,2
2.8247e+05,2.8275e+05,2
2.8276e+05,2.8304e+05,2
2.8304e+05,2.8332e+05,2
2.8333e+05,2.8361e+05,2
2.8362e+05,2.839e+05,2
2.8391e+05,2.8419e+05,2
2.842e+05,2.8448e+05,2
2.8449e+05,2.8476e+05,2
2.8477e+05,2.8505e+05,2
2.8506e+05,2.8534e+05,2
2.8534e+05,2.8562e+05,2
2.8563e+05,2.8591e+05,2
2.8591e+05,2.8619e+05,2
2.8619e+05,2.8647e+05,2
2.8647e+05,2.8675e+05,2
2.8675e+05,2.8703e+05,2
2.8703e+05,2.8731e+05,2
2.873e+05,2.8758e+05,2
2.8758e+05,2.8786e+05,2
2.8786e+05,2.8814e+05,2
2.8813e+05,2.8841e+05,2
2.8841e+05,2.8869e+05,2
2.8868e+05,2.8896e+05,2
2.8896e+05,2.8924e+05,2
2.8924e+05,2.8952e+05,2
2.8952e+05,2.8979e+05,2
2.8979e+05,2.9007e+05,2
2.9007e+05,2.9035e+05,2
2.9035e+05,2.9063e+05,2
2.9063e+05,2.9091e+05,2
2.9091e+05,2.9119e+05,2
2.9119e+05,2.9147e+05,2
2.9147e+05,2.9175e+05,2
2.9175e+05,2.9203e+05,2
2.9203e+05,2.9231e+05,2
2.9231e+05,2.9259e+05,2
2.9258e+05,2.9286e+05,2
2.9285e+05,2.9313e+05,2
2.9312e+05,2.934e+05,2
2.9339e+05,2.9367e+05,2
2.9364e+05,2.9392e+05,2
2.939e+05,2.9418e+05,2
2.9417e+05,2.9444e+05,2
2.9443e+05,2.9471e+05,2
2.947e+05,2.9498e+05,2
2.9497e+05,2.9525e+05,2
2.9525e+05,2.9553e+05,2
2.9553e+05,2.9581e+05,2
2.9581e+05,2.9609e+05,2
2.961e+05,2.9638e+05,2
2.9639e+05,2.9667e+05,2
2.9668e+05,2.9696e+05,2
2.9696e+05,2.9724e+05,2
2.9725e+05,2.9752e+05,2
2.9753e+05,2.9781e+05,2
2.9783e+05,2.981e+05,2
2.9812e+05,2.984e+05,2
2.9841e+05,2.9869e+05,2
2.9871e+05,2.9898e+05,2
2.9899e+05,2.9927e+05,2
2.9928e+05,2.9956e+05,2
2.9957e+05,2.9985e+05,2
2.9986e+05,3.0014e+05,2
3.0015e+05,3.0043e+05,2
3.0045e+05,3.0072e+05,2
3.0073e+05,3.0101e+05,2
3.0102e+05,3.013e+05,2
3.0131e+05,3.0159e+05,2
3.016e+05,3.0188e+05,2
3.0189e+05,3.0217e+05,2
3.0218e+05,3.0246e+05,2
3.0247e+05,3.0275e+05,2
3.0277e+05,3.0304e+05,2
3.0306e+05,3.0334e+05,2
3.0335e+05,3.0363e+05,2
3.0364e+05,3.0392e+05,2
3.0393e+05,3.0421e+05,2
3.0421e+05,3.0449e+05,2
3.0449e+05,3.0477e+05,2
3.0477e+05,3.0505e+05,2
3.0506e+05,3.0534e+05,2
3.0534e+05,3.0562e+05,2
3.0563e+05,3.0591e+05,2
3.0591e+05,3.0619e+05,2
3.062e+05,3.0648e+05,2
3.0649e+05,3.0677e+05,2
3.0677e+05,3.0705e+05,2
3.0706e+05,3.0734e+05,2
3.0734e+05,3.0762e+05,2
3.0763e+05,3.079e+05,2
3.0791e+05,3.0819e+05,2
3.0819e+05,3.0847e+05,2
3.0847e+05,3.0875e+05,2
3.0875e+05,3.0903e+05,2
3.0903e+05,3.0931e+05,2
3.0931e+05,3.0959e+05,2
3.0959e+05,3.0987e+05,2
3.0987e+05,3.1015e+05,2
3.1016e+05,3.1044e+05,2
3.1044e+05,3.1072e+05,2
3.1072e+05,3.11e+05,2
3.1101e+05,3.1129e+05,2
3.1129e+05,3.1157e+05,2
3.1158e+05,3.1185e+05,2
3.1186e+05,3.1214e+05,2
3.1214e+05,3.1242e+05,2
3.1242e+05,3.127e+05,2
3.127e+05,3.1298e+05,2
3.1298e+05,3.1326e+05,2
3.1326e+05,3.1354e+05,2
3.1353e+05,3.1381e+05,2
3.1382e+05,3.141e+05,2
3.141e+05,3.1438e+05,2
3.1438e+05,3.1466e+05,2
3.1466e+05,3.1494e+05,2
3.1495e+05,3.1523e+05,2
3.1523e+05,3.155e+05,2
3.1551e+05,3.1578e+05,2
3.1579e+05,3.1606e+05,2
3.1606e+05,3.1634e+05,2
3.1634e+05,3.1662e+05,2
3.1662e+05,3.169e+05,2
3.169e+05,3.1718e+05,2
3.1718e+05,3.1746e+05,2
3.1745e+05,3.1773e+05,2
3.1773e+05,3.1801e+05,2
3.18e+05,3.1828e+05,2
3.1827e+05,3.1855e+05,2
3.1854e+05,3.1882e+05,2
3.1881e+05,3.1909e+05,2
3.1908e+05,3.1936e+05,2
3.1936e+05,3.1963e+05,2
3.1962e+05,3.199e+05,2
3.199e+05,3.2018e+05,2
3.2017e+05,3.2045e+05,2
3.2044e+05,3.2072e+05,2
3.2071e+05,3.2099e+05,2
3.2098e+05,3.2126e+05,2
3.2126e+05,3.2153e+05,2
3.2153e+05,3.2181e+05,2
3.2181e+05,3.2209e+05,2
3.2209e+05,3.2237e+05,2
3.2237e+05,3.2265e+05,2
3.2265e+05,3.2293e+05,2
3.2293e+05,3.2321e+05,2
3.2322e+05,3.235e+05,2
3.235e+05,3.2377e+05,2
3.2378e+05,3.2406e+05,2
3.2406e+05,3.2434e+05,2
3.2434e+05,3.2462e+05,2
3.2462e+05,3.249e+05,2
3.249e+05,3.2518e+05,2
3.2518e+05,3.2546e+05,2
3.2546e+05,3.2574e+05,2
3.2574e+05,3.2602e+05,2
3.2603e+05,3.2631e+05,2
3.2631e+05,3.2659e+05,2
3.2659e+05,3.2687e+05,2
3.2687e+05,3.2715e+05,2
3.2715e+05,3.2743e+05,2
3.2743e+05,3.2771e+05,2
3.2771e+05,3.2799e+05,2
3.28e+05,3.2827e+05,2
3.2828e+05,3.2855e+05,2
3.2856e+05,3.2883e+05,2
3.2884e+05,3.2912e+05,2
3.2912e+05,3.294e+05,2
3.2941e+05,3.2968e+05,2
3.2969e+05,3.2997e+05,2
3.2998e+05,3.3026e+05,2
3.3026e+05,3.3054e+05,2
3.3055e+05,3.3083e+05,2
3.3083e+05,3.3111e+05,2
3.3112e+05,3.3139e+05,2
3.3139e+05,3.3167e+05,2
3.3168e+05,3.3196e+05,2
3.3196e+05,3.3224e+05,2
3.3223e+05,3.3251e+05,2
3.3251e+05,3.3279e+05,2
3.3279e+05,3.3307e+05,2
3.3307e+05,3.3335e+05,2
3.3334e+05,3.3362e+05,2
3.3362e+05,3.339e+05,2
3.3389e+05,3.3417e+05,2
3.3417e+05,3.3445e+05,2
3.3444e+05,3.3472e+05,2
3.3472e+05,3.35e+05,2
3.3499e+05,3.3527e+05,2
3.3526e+05,3.3554e+05,2
3.3553e+05,3.3581e+05,2
3.358e+05,3.3608e+05,2
3.3607e+05,3.3635e+05,2
3.3635e+05,3.3662e+05,2
3.3662e+05,3.369e+05,2
3.369e+05,3.3718e+05,2
3.3718e+05,3.3746e+05,2
3.3746e+05,3.3774e+05,2
3.3774e+05,3.3802e+05,2
3.3801e+05,3.3829e+05,2
3.3829e+05,3.3857e+05,2
3.3857e+05,3.3884e+05,2
3.3884e+05,3.3912e+05,2
3.3912e+05,3.394e+05,2
3.3941e+05,3.3969e+05,2
3.397e+05,3.3998e+05,2
3.3998e+05,3.4026e+05,2
3.4027e+05,3.4054e+05,2
3.4055e+05,3.4083e+05,2
3.4082e+05,3.411e+05,2
3.411e+05,3.4138e+05,2
3.4137e+05,3.4165e+05,2
3.4165e+05,3.4193e+05,2
3.4193e+05,3.4221e+05,2
3.4221e+05,3.4249e+05,2
3.425e+05,3.4278e+05,2
3.4279e+05,3.4307e+05,2
3.4307e+05,3.4335e+05,2
3.4336e+05,3.4364e+05,2
3.4364e+05,3.4392e+05,2
3.4392e+05,3.442e+05,2
3.4419e+05,3.4447e+05,2
3.4447e+05,3.4475e+05,2
3.4475e+05,3.4503e+05,2
3.4503e+05,3.4531e+05,2
3.4531e+05,3.4559e+05,2
3.4559e+05,3.4587e+05,2
3.4587e+05,3.4615e+05,2
3.4615e+05,3.4643e+05,2
3.4642e+05,3.467e+05,2
3.467e+05,3.4698e+05,2
3.4698e+05,3.4726e+05,2
3.4726e+05,3.4754e+05,2
3.4753e+05,3.4781e+05,2
3.4781e+05,3.4809e+05,2
3.4809e+05,3.4837e+05,2
3.4837e+05,3.4865e+05,2
3.4865e+05,3.4893e+05,2
3.4893e+05,3.4921e+05,2
3.4921e+05,3.4949e+05,2
3.495e+05,3.4978e+05,2
3.4978e+05,3.5005e+05,2
3.5006e+05,3.5034e+05,2
3.5034e+05,3.5062e+05,2
3.5061e+05,3.5089e+05,2
3.5089e+05,3.5117e+05,2
3.5118e+05,3.5146e+05,2
3.5147e+05,3.5175e+05,2
3.5175e+05,3.5203e+05,2
3.5204e+05,3.5231e+05,2
3.5232e+05,3.526e+05,2
3.526e+05,3.5288e+05,2
3.5288e+05,3.5316e+05,2
3.5316e+05,3.5344e+05,2
3.5344e+05,3.5372e+05,2
3.5372e+05,3.54e+05,2
3.5401e+05,3.5429e+05,2
3.5429e+05,3.5457e+05,2
3.5458e+05,3.5486e+05,2
3.5486e+05,3.5514e+05,2
3.5515e+05,3.5543e+05,2
3.5543e+05,3.5571e+05,2
3.557e+05,3.5598e+05,2
3.5597e+05,3.5625e+05,2
3.5625e+05,3.5653e+05,2
3.5653e+05,3.568e+05,2
3.568e+05,3.5708e+05,2
3.5708e+05,3.5736e+05,2
3.5736e+05,3.5764e+05,2
3.5764e+05,3.5792e+05,2
3.5792e+05,3.582e+05,2
3.582e+05,3.5848e+05,2
3.5848e+05,3.5876e+05,2
3.5876e+05,3.5904e+05,2
3.5904e+05,3.5932e+05,2
3.5931e+05,3.5959e+05,2
3.5959e+05,3.5987e+05,2
3.5987e+05,3.6015e+05,2
3.6016e+05,3.6044e+05,2
3.6044e+05,3.6072e+05,2
3.6072e+05,3.61e+05,2
3.61e+05,3.6128e+05,2
3.6128e+05,3.6156e+05,2
3.6156e+05,3.6184e+05,2
3.6184e+05,3.6212e+05,2
3.6211e+05,3.6239e+05,2
3.6239e+05,3.6267e+05,2
3.6267e+05,3.6295e+05,2
3.6295e+05,3.6323e+05,2
3.6323e+05,3.6351e+05,2
3.6351e+05,3.6379e+05,2
3.6379e+05,3.6407e+05,2
3.6407e+05,3.6435e+05,2
3.6435e+05,3.6463e+05,2
3.6464e+05,3.6492e+05,2
3.6493e+05,3.6521e+05,2
3.6522e+05,3.655e+05,2
3.655e+05,3.6578e+05,2
3.6578e+05,3.6606e+05,2
3.6606e+05,3.6634e+05,2
3.6634e+05,3.6662e+05,2
3.6663e+05,3.6691e+05,2
3.6691e+05,3.6719e+05,2
3.672e+05,3.6748e+05,2
3.6748e+05,3.6776e+05,2
3.6777e+05,3.6805e+05,2
3.6805e+05,3.6833e+05,2
3.6833e+05,3.6861e+05,2
3.6861e+05,3.6889e+05,2
3.6889e+05,3.6917e+05,2
3.6917e+05,3.6945e+05,2
3.6945e+05,3.6973e+05,2
3.6973e+05,3.7001e+05,2
3.7001e+05,3.7029e+05,2
3.7029e+05,3.7057e+05,2
3.7057e+05,3.7085e+05,2
3.7086e+05,3.7113e+05,2
3.7114e+05,3.7141e+05,2
3.7142e+05,3.717e+05,2
3.7171e+05,3.7198e+05,2
3.7199e+05,3.7227e+05,2
3.7227e+05,3.7255e+05,2
3.7256e+05,3.7283e+05,2
3.7284e+05,3.7312e+05,2
3.7311e+05,3.7339e+05,2
3.7339e+05,3.7367e+05,2
3.7367e+05,3.7395e+05,2
3.7395e+05,3.7423e+05,2
3.7423e+05,3.7451e+05,2
3.745e+05,3.7478e+05,2
3.7478e+05,3.7506e+05,2
3.7505e+05,3.7533e+05,2
3.7532e+05,3.756e+05,2
3.7559e+05,3.7587e+05,2
3.7587e+05,3.7615e+05,2
3.7615e+05,3.7643e+05,2
3.7643e+05,3.7671e+05,2
3.7671e+05,3.7699e+05,2
3.7698e+05,3.7726e+05,2
3.7726e+05,3.7754e+05,2
3.7754e+05,3.7782e+05,2
3.7782e+05,3.781e+05,2
3.7809e+05,3.7837e+05,2
3.7837e+05,3.7865e+05,2
3.7865e+05,3.7893e+05,2
3.7892e+05,3.792e+05,2
3.792e+05,3.7948e+05,2
3.7948e+05,3.7976e+05,2
3.7976e+05,3.8004e+05,2
3.8004e+05,3.8032e+05,2
3.8032e+05,3.8059e+05,2
3.8059e+05,3.8087e+05,2
3.8086e+05,3.8114e+05,2
3.8114e+05,3.8142e+05,2
3.8142e+05,3.817e+05,2
3.8169e+05,3.8197e+05,2
3.8196e+05,3.8224e+05,2
3.8223e+05,3.8251e+05,2
3.825e+05,3.8278e+05,2
3.8276e+05,3.8304e+05,2
3.8303e+05,3.8331e+05,2
3.833e+05,3.8358e+05,2
3.8356e+05,3.8384e+05,2
3.8383e+05,3.8411e+05,2
3.8409e+05,3.8437e+05,2
3.8436e+05,3.8464e+05,2
3.8463e+05,3.8491e+05,2
3.849e+05,3.8518e+05,2
3.8518e+05,3.8546e+05,2
3.8544e+05,3.8572e+05,2
3.8571e+05,3.8599e+05,2
3.8598e+05,3.8626e+05,2
3.8626e+05,3.8654e+05,2
3.8653e+05,3.8681e+05,2
3.868e+05,3.8708e+05,2
3.8708e+05,3.8736e+05,2
3.8735e+05,3.8763e+05,2
3.8762e+05,3.879e+05,2
3.879e+05,3.8818e+05,2
3.8818e+05,3.8846e+05,2
3.8846e+05,3.8874e+05,2
3.8874e+05,3.8902e+05,2
3.8903e+05,3.8931e+05,2
3.8931e+05,3.8959e+05,2
3.8959e+05,3.8987e+05,2
3.8988e+05,3.9015e+05,2
3.9016e+05,3.9044e+05,2
3.9043e+05,3.9071e+05,2
3.9071e+05,3.9099e+05,2
3.91e+05,3.9127e+05,2
3.9127e+05,3.9155e+05,2
3.9154e+05,3.9182e+05,2
3.9182e+05,3.9209e+05,2
3.9209e+05,3.9237e+05,2
3.9235e+05,3.9263e+05,2
3.9262e+05,3.929e+05,2
3.929e+05,3.9318e+05,2
3.9318e+05,3.9346e+05,2
3.9345e+05,3.9373e+05,2
3.9373e+05,3.9401e+05,2
3.9401e+05,3.9429e+05,2
3.9429e+05,3.9457e+05,2
3.9456e+05,3.9484e+05,2
3.9484e+05,3.9512e+05,2
3.9511e+05,3.9539e+05,2
3.9538e+05,3.9566e+05,2
3.9566e+05,3.9594e+05,2
3.9594e+05,3.9622e+05,2
3.9622e+05,3.965e+05,2
3.965e+05,3.9678e+05,2
3.9678e+05,3.9706e+05,2
3.9706e+05,3.9734e+05,2
3.9735e+05,3.9763e+05,2
3.9763e+05,3.9791e+05,2
3.9791e+05,3.9819e+05,2
3.982e+05,3.9848e+05,2
3.9848e+05,3.9876e+05,2
3.9876e+05,3.9904e+05,2
3.9905e+05,3.9932e+05,2
3.9933e+05,3.9961e+05,2
3.9961e+05,3.9989e+05,2
3.9989e+05,4.0017e+05,2
4.0017e+05,4.0045e+05,2
4.0045e+05,4.0073e+05,2
4.0073e+05,4.0101e+05,2
4.0101e+05,4.0129e+05,2
4.0127e+05,4.0155e+05,2
4.0153e+05,4.0181e+05,2
4.0181e+05,4.0209e+05,2
4.0208e+05,4.0236e+05,2
4.0236e+05,4.0264e+05,2
4.0263e+05,4.0291e+05,2
4.0291e+05,4.0318e+05,2
4.0318e+05,4.0346e+05,2
4.0345e+05,4.0373e+05,2
4.0373e+05,4.0401e+05,2
4.04e+05,4.0428e+05,2
4.0426e+05,4.0454e+05,2
4.0453e+05,4.048e+05,2
4.048e+05,4.0508e+05,2
4.0507e+05,4.0535e+05,2
4.0535e+05,4.0563e+05,2
4.0562e+05,4.059e+05,2
4.059e+05,4.0618e+05,2
4.0618e+05,4.0646e+05,2
4.0646e+05,4.0674e+05,2
4.0674e+05,4.0702e+05,2
4.0702e+05,4.073e+05,2
4.073e+05,4.0758e+05,2
4.0758e+05,4.0786e+05,2
4.0787e+05,4.0815e+05,2
4.0815e+05,4.0843e+05,2
4.0843e+05,4.0871e+05,1
4.0857e+05,4.0885e+05,2
4.0894e+05,4.0922e+05,2
4.0924e+05,4.0952e+05,2
4.0953e+05,4.0981e+05,1
4.0967e+05,4.0995e+05,2
4.1001e+05,4.1028e+05,2
4.1029e+05,4.1057e+05,1
4.1045e+05,4.1072e+05,2
4.1079e+05,4.1107e+05,2
4.1108e+05,4.1136e+05,2
4.1137e+05,4.1165e+05,1
4.1153e+05,4.1181e+05,2
4.1188e+05,4.1216e+05,2
4.1217e+05,4.1245e+05,2
4.1246e+05,4.1274e+05,1
4.1261e+05,4.1289e+05,2
4.1296e+05,4.1324e+05,2
4.1325e+05,4.1353e+05,2
4.1354e+05,4.1381e+05,1
4.1367e+05,4.1395e+05,2
4.1402e+05,4.143e+05,2
4.1431e+05,4.1458e+05,2
4.1459e+05,4.1487e+05,1
4.1472e+05,4.15e+05,2
4.1506e+05,4.1534e+05,2
4.1535e+05,4.1563e+05,2
4.1564e+05,4.1592e+05,1
4.1579e+05,4.1607e+05,2
4.1614e+05,4.1642e+05,2
4.1644e+05,4.1672e+05,2
4.1673e+05,4.1701e+05,2
4.1703e+05,4.173e+05,1
4.1718e+05,4.1746e+05,2
4.1753e+05,4.1781e+05,2
4.1783e+05,4.1811e+05,2
4.1811e+05,4.1839e+05,1
4.1827e+05,4.1855e+05,2
4.1862e+05,4.189e+05,2
4.1892e+05,4.192e+05,2
4.1921e+05,4.1948e+05,2
4.1949e+05,4.1977e+05,1
4.1965e+05,4.1993e+05,2
4.1999e+05,4.2027e+05,2
4.2028e+05,4.2056e+05,2
4.2057e+05,4.2085e+05,1
4.2071e+05,4.2099e+05,2
4.2104e+05,4.2132e+05,2
4.2133e+05,4.2161e+05,2
4.2161e+05,4.2189e+05,1
4.2177e+05,4.2204e+05,2
4.2211e+05,4.2239e+05,2
4.2239e+05,4.2267e+05,2
4.2266e+05,4.2294e+05,2
4.2294e+05,4.2322e+05,1
4.231e+05,4.2338e+05,2
4.2344e+05,4.2371e+05,2
4.2372e+05,4.24e+05,2
4.24e+05,4.2428e+05,2
4.2428e+05,4.2456e+05,1
4.2444e+05,4.2472e+05,2
4.2479e+05,4.2507e+05,2
4.2509e+05,4.2537e+05,2
4.2538e+05,4.2566e+05,2
4.2567e+05,4.2595e+05,2
4.2596e+05,4.2624e+05,1
4.2609e+05,4.2637e+05,2
4.2644e+05,4.2672e+05,2
4.2673e+05,4.2701e+05,2
4.2702e+05,4.273e+05,2
4.273e+05,4.2758e+05,2
4.2759e+05,4.2787e+05,2
4.2787e+05,4.2815e+05,1
4.2803e+05,4.2831e+05,2
4.2838e+05,4.2866e+05,2
4.2868e+05,4.2896e+05,2
4.2898e+05,4.2926e+05,2
4.2927e+05,4.2955e+05,2
4.2956e+05,4.2984e+05,2
4.2985e+05,4.3013e+05,2
4.3014e+05,4.3042e+05,2
4.3043e+05,4.3071e+05,1
4.3059e+05,4.3087e+05,2
4.3095e+05,4.3122e+05,2
4.3125e+05,4.3153e+05,2
4.3154e+05,4.3182e+05,2
4.3182e+05,4.321e+05,2
4.3211e+05,4.3239e+05,2
4.324e+05,4.3268e+05,1
4.3256e+05,4.3284e+05,2
4.3291e+05,4.3319e+05,2
4.3321e+05,4.3349e+05,2
4.3351e+05,4.3378e+05,2
4.338e+05,4.3408e+05,2
4.3408e+05,4.3436e+05,2
4.3437e+05,4.3465e+05,2
4.3467e+05,4.3495e+05,2
4.3496e+05,4.3524e+05,1
4.3511e+05,4.3539e+05,2
4.3546e+05,4.3574e+05,2
4.3576e+05,4.3604e+05,2
4.3604e+05,4.3632e+05,2
4.3633e+05,4.3661e+05,2
4.3662e+05,4.369e+05,1
4.3677e+05,4.3705e+05,2
4.3712e+05,4.374e+05,2
4.3742e+05,4.377e+05,2
4.3772e+05,4.38e+05,2
4.3802e+05,4.383e+05,1
4.3817e+05,4.3845e+05,2
4.3853e+05,4.3881e+05,2
4.3883e+05,4.3911e+05,2
4.3913e+05,4.3941e+05,2
4.3942e+05,4.397e+05,1
4.3956e+05,4.3984e+05,2
4.3991e+05,4.4018e+05,2
4.402e+05,4.4047e+05,2
4.4048e+05,4.4076e+05,2
4.4077e+05,4.4105e+05,1
4.4091e+05,4.4119e+05,2
4.4124e+05,4.4152e+05,2
4.4154e+05,4.4182e+05,2
4.4182e+05,4.421e+05,2
4.421e+05,4.4238e+05,2
4.4239e+05,4.4267e+05,2
4.4268e+05,4.4296e+05,2
4.4297e+05,4.4324e+05,1
4.4311e+05,4.4339e+05,2
4.4346e+05,4.4374e+05,2
4.4375e+05,4.4403e+05,2
4.4404e+05,4.4432e+05,2
4.4433e+05,4.4461e+05,2
4.4461e+05,4.4489e+05,2
4.4489e+05,4.4517e+05,1
4.4503e+05,4.4531e+05,2
4.4537e+05,4.4565e+05,2
4.4565e+05,4.4593e+05,2
4.4593e+05,4.4621e+05,1
4.4607e+05,4.4635e+05,2
4.464e+05,4.4668e+05,2
4.4667e+05,4.4695e+05,2
4.4693e+05,4.4721e+05,1
4.4707e+05,4.4735e+05,2
4.474e+05,4.4768e+05,2
4.4767e+05,4.4795e+05,2
4.4795e+05,4.4822e+05,2
4.4822e+05,4.485e+05,1
4.4837e+05,4.4865e+05,2
4.4871e+05,4.4899e+05,2
4.4899e+05,4.4927e+05,2
4.4927e+05,4.4955e+05,2
4.4954e+05,4.4982e+05,1
4.4968e+05,4.4996e+05,2
4.5e+05,4.5028e+05,2
4.5027e+05,4.5055e+05,2
4.5053e+05,4.5081e+05,1
4.5067e+05,4.5095e+05,2
4.5099e+05,4.5126e+05,2
4.5126e+05,4.5154e+05,2
4.5153e+05,4.5181e+05,1
4.5168e+05,4.5196e+05,2
4.5202e+05,4.523e+05,2
4.5231e+05,4.5259e+05,2
4.5258e+05,4.5286e+05,2
4.5285e+05,4.5313e+05,1
4.5299e+05,4.5327e+05,2
4.533e+05,4.5358e+05,2
4.5356e+05,4.5384e+05,1
4.5371e+05,4.5399e+05,2
4.5403e+05,4.543e+05,2
4.5428e+05,4.5456e+05,2
4.5454e+05,4.5482e+05,2
4.5479e+05,4.5507e+05,2
4.5504e+05,4.5532e+05,2
4.5529e+05,4.5557e+05,2
4.5554e+05,4.5582e+05,2
4.5579e+05,4.5607e+05,2
4.5603e+05,4.5631e+05,2
4.5628e+05,4.5656e+05,2
4.5653e+05,4.5681e+05,2
4.5678e+05,4.5706e+05,2
4.5703e+05,4.5731e+05,2
4.5729e+05,4.5757e+05,2
4.5756e+05,4.5784e+05,2
4.5782e+05,4.581e+05,2
4.581e+05,4.5838e+05,2
4.5838e+05,4.5866e+05,2
4.5866e+05,4.5894e+05,2
4.5894e+05,4.5922e+05,2
4.5922e+05,4.595e+05,2
4.5951e+05,4.5979e+05,2
4.5979e+05,4.6007e+05,2
4.6008e+05,4.6036e+05,2
4.6036e+05,4.6064e+05,2
4.6064e+05,4.6092e+05,2
4.6093e+05,4.6121e+05,2
4.6121e+05,4.6149e+05,2
4.6149e+05,4.6177e+05,2
4.6176e+05,4.6204e+05,2
4.6203e+05,4.6231e+05,2
